state,prob,load
c,0.030231209726051443,16.25
c,0.012279184154840358,16.25
c,0.004140259413041471,16.25
c,0.0011595975913335445,16.25
c,0.00026434379187552804,16.25
c,4.669235173361541e-05,16.25
c,5.748985452837252e-06,16.25
c,3.7368405440829644e-07,16.25
c,0.02526329219577545,16.25
c,0.008397183084217351,16.25
c,0.002208577033249845,16.25
c,0.0004646412679281068,16.25
c,7.700577056111296e-05,16.25
c,9.596971696284803e-06,16.25
c,8.102120288393244e-07,16.25
c,3.5109187864271196e-08,16.25
c,0.009763700688078945,16.25
c,0.0021879390400464487,16.25
c,0.0003778758414180912,16.25
c,4.999054787365245e-05,16.25
c,4.859025719909996e-06,16.25
c,3.1346930281020424e-07,16.25
c,1.0187752336188183e-08,16.25
c,0.003406287242708139,16.25
c,0.0005116459999029085,16.25
c,5.716768543588199e-05,16.25
c,4.592613525589151e-06,16.25
c,2.406271792081832e-07,16.25
c,6.256306618601659e-09,16.25
c,0.0010371845128910925,16.25
c,0.00010169986861726862,16.25
c,7.012984091631785e-06,16.25
c,3.102916374241732e-07,16.25
c,6.722985446128149e-09,16.25
c,0.0002605092354681787,16.25
c,1.5789459108701137e-05,16.25
c,6.054759504048324e-07,16.25
c,1.1244553323186413e-08,16.25
c,4.841717834144256e-05,16.25
c,1.6291089120941404e-06,16.25
c,2.6473019741624082e-08,16.25
c,5.047608359426414e-06,16.25
c,7.290989844505047e-08,16.25
t,0.18158272393387914,17.5
t,0.10792180762107925,17.5
t,0.06104667905838819,17.5
t,0.03251399210718495,17.5
t,0.01606573727649148,17.5
t,0.007208984675348876,17.5
t,0.0028429798719685484,17.5
t,0.0009328527704896908,17.5
t,0.00022912173310280642,17.5
t,3.207704263448463e-05,17.5
t,0.05580565501361792,17.5
c,0.06506676952199114,17.5
c,0.05162103555099076,17.5
c,0.03322802781198751,17.5
c,0.018272755807369347,17.5
c,0.008691120428462248,17.5
c,0.003529575597294803,17.5
c,0.0011731021578714012,17.5
c,0.0002893061710427581,17.5
c,4.05028639460024e-05,17.5
c,0.06306039016538817,17.5
c,0.03381321303473146,17.5
c,0.014667434263165802,17.5
c,0.005275478167043041,17.5
c,0.0015760707552292634,17.5
c,0.000383609401621271,17.5
c,7.248495410989639e-05,17.5
c,9.574505605750017e-06,17.5
c,6.702153923805049e-07,17.5
c,0.02802690090221082,17.5
c,0.010045245952754958,17.5
c,0.0028395215111180483,17.5
c,0.0006410487566522894,17.5
c,0.00011396880548560084,17.5
c,1.5245042998346739e-05,17.5
c,1.3832488965047351e-06,17.5
c,6.455161519289959e-08,17.5
c,0.011451261417906658,17.5
c,0.002776845393603084,17.5
c,0.0005170557477055943,17.5
c,7.361712897484968e-05,17.5
c,7.696502758848187e-06,17.5
c,5.342106827004034e-07,17.5
c,1.869737392863613e-08,17.5
c,0.004217122435761458,17.5
c,0.0006864227517785551,17.5
c,8.279648680304535e-05,17.5
c,7.167298270726458e-06,17.5
c,4.0436752767047945e-07,17.5
c,1.1322290770741927e-08,17.5
c,0.0013562487966715907,17.5
c,0.00014408746580936264,17.5
c,1.0726702912841612e-05,17.5
c,5.114684020410265e-07,17.5
c,1.1934262727358869e-08,17.5
c,0.0003606338052717095,17.5
c,2.3648886337122865e-05,17.5
c,9.781369502762094e-07,17.5
c,1.9562738980821726e-08,17.5
c,7.124348834439652e-05,17.5
c,2.5872117899970737e-06,17.5
c,4.527620638475338e-08,17.5
c,7.940908816200798e-06,17.5
c,1.2352524828007638e-07,17.5
t,0.16717375868422193,18.75
t,0.10258389737440896,18.75
t,0.06004911065819049,18.75
t,0.03318503483742084,18.75
t,0.01706658934495929,18.75
t,0.007999963755449577,18.75
t,0.0033103298298411653,18.75
t,0.001145883402637337,18.75
t,0.00029892610503574196,18.75
t,4.4838915755240905e-05,18.75
t,0.055357119804929036,18.75
c,0.06774355704436164,18.75
c,0.05636303652051688,18.75
c,0.0380309246748993,18.75
c,0.021928609305565092,18.75
c,0.01094933180638563,18.75
c,0.004679519759859239,18.75
c,0.0016432279428875997,18.75
c,0.00043065157861096355,18.75
c,6.459773679154645e-05,18.75
c,0.0650446157707917,18.75
c,0.03715185688047065,18.75
c,0.017125978206912855,18.75
c,0.0065387842678829074,18.75
c,0.002073617038664717,18.75
c,0.0005362369555216573,18.75
c,0.00010785228398228416,18.75
c,1.5206216908578152e-05,18.75
c,1.1404662681561983e-06,18.75
c,0.03057687442927526,18.75
c,0.011753208186828474,18.75
c,0.0035519623585176996,18.75
c,0.0008560921168188594,18.75
c,0.00016243869987204833,18.75
c,2.320343927640113e-05,18.75
c,2.2512077248026258e-06,18.75
c,1.125603862322383e-07,18.75
c,0.013155095481561236,18.75
c,0.0034329484444729896,18.75
c,0.0006854928690739025,18.75
c,0.00010448996291481487,18.75
c,1.1689561116804553e-05,18.75
c,8.684836674379207e-07,18.75
c,3.25681375635406e-08,18.75
c,0.0050929538418251884,18.75
c,0.0008933838355683846,18.75
c,0.00011571117287704352,18.75
c,1.0736922705412849e-05,18.75
c,6.489258981418056e-07,18.75
c,1.9467776897486022e-08,18.75
c,0.0017225315047765385,18.75
c,0.00019720568296895807,18.75
c,1.5765931806480116e-05,18.75
c,8.059437572906225e-07,18.75
c,2.0148594001567766e-08,18.75
c,0.000482694048832083,18.75
c,3.406539318341617e-05,18.75
c,1.511830434973438e-06,18.75
c,3.2396366481807215e-08,18.75
c,0.00010086991478427954,18.75
c,3.933131033103873e-06,18.75
c,7.374620684258426e-08,18.75
c,1.196028989579323e-05,18.75
c,1.993381648765155e-07,18.75
t,0.15343133694408176,20.0
t,0.09690400228047252,20.0
t,0.058508076848587415,20.0
t,0.03343318677062146,20.0
t,0.017831032944331415,20.0
t,0.008698064850893472,20.0
t,0.003761325340926918,20.0
t,0.0013677546694278921,20.0
t,0.0003773116329455102,20.0
t,6.036986127139904e-05,20.0
t,0.05440680061531451,20.0
c,0.06963032230368993,20.0
c,0.060542345656274546,20.0
c,0.04267221645275491,20.0
c,0.02570651738684694,20.0
c,0.013424975266454819,20.0
c,0.006014484671157243,20.0
c,0.002222210892293915,20.0
c,0.0006162213313687785,20.0
c,9.859541301894537e-05,20.0
c,0.06637629675068363,20.0
c,0.040205670983180064,20.0
c,0.019611480121289365,20.0
c,0.007915058556186051,20.0
c,0.002653201750839884,20.0
c,0.000725872763754163,20.0
c,0.0001547265713908244,20.0
c,2.318286783627166e-05,20.0
c,1.8546294268141899e-06,20.0
c,0.03288794361246006,20.0
c,0.013493344542215568,20.0
c,0.004339876552618296,20.0
c,0.0011117143469611158,20.0
c,0.00022413525908952098,20.0
c,3.403844452426821e-05,20.0
c,3.5155730082093994e-06,20.0
c,1.8749722707246674e-07,20.0
c,0.014848231114989799,20.0
c,0.004149786885304662,20.0
c,0.0008844800348556184,20.0
c,0.00014368474521088588,20.0
c,1.712337989409271e-05,20.0
c,1.3556778644362166e-06,20.0
c,5.422711460163071e-08,20.0
c,0.006021935199834114,20.0
c,0.0011329350358143635,20.0
c,0.0001568315706972634,20.0
c,1.552808724753635e-05,20.0
c,1.0008646883566397e-06,20.0
c,3.2027669991802066e-08,20.0
c,0.002134030673614975,20.0
c,0.00026203424035428115,20.0
c,2.2393097416695262e-05,20.0
c,1.2217117037124914e-06,20.0
c,3.257897873525095e-08,20.0
c,0.0006277362372456574,20.0
c,4.7457463768954544e-05,20.0
c,2.249705757580156e-06,20.0
c,5.142184583348253e-08,20.0
c,0.00013818768660949117,20.0
c,5.759405113867078e-06,20.0
c,1.1518810224403486e-07,20.0
c,1.7354287586188177e-05,20.0
c,3.0852066811373757e-07,20.0
t,0.1404736010787814,21.25
t,0.09106974985192225,21.25
t,0.05655473050165029,21.25
t,0.03331689569156628,21.25
t,0.018369315462377106,21.25
t,0.00929399889465508,21.25
t,0.004185376985672543,21.25
t,0.0015929419870843904,21.25
t,0.00046290621846924174,21.25
t,7.869405713969296e-05,21.25
t,0.05305954297724619,21.25
c,0.07079531682136767,21.25
c,0.06413277953112677,21.25
c,0.047075420156839784,21.25
c,0.02953764300436892,21.25
c,0.016082231798105005,21.25
c,0.007527172882485509,21.25
c,0.0029157306273231267,21.25
c,0.000852262553235999,21.25
c,0.0001448846340501523,21.25
c,0.06712032186621653,21.25
c,0.042947923471620394,21.25
c,0.022084578148053848,21.25
c,0.009387170537387687,21.25
c,0.0033138554990530117,21.25
c,0.0009555764335513212,21.25
c,0.0002150567149208811,21.25
c,3.4110435272724504e-05,21.25
c,2.8993869982301204e-06,21.25
c,0.03494559047923697,21.25
c,0.015240079378804757,21.25
c,0.005195799025298089,21.25
c,0.0014090554401800055,21.25
c,0.00030067926022752343,21.25
c,4.835836961916001e-05,21.25
c,5.2962439345410894e-06,21.25
c,3.0012048960782745e-07,21.25
c,0.016507427064899115,21.25
c,0.004919966608125846,21.25
c,0.001114736320254179,21.25
c,0.00019222371208972924,21.25
c,2.4306626019094182e-05,21.25
c,2.0426329530535275e-06,21.25
c,8.68119005049961e-08,21.25
c,0.006992065079809491,21.25
c,0.0014048524886426678,21.25
c,0.00020699887237650774,21.25
c,2.1781648750456364e-05,21.25
c,1.4913327514749775e-06,21.25
c,5.070531359369079e-08,21.25
c,0.002587891670687615,21.25
c,0.0003393844696086921,21.25
c,3.087734908630013e-05,21.25
c,1.7907632358649117e-06,21.25
c,5.073829164800592e-08,21.25
c,0.0007963666417193059,21.25
c,6.423236586928192e-05,21.25
c,3.2394733866236702e-06,21.25
c,7.867292506347212e-08,21.25
c,0.0001840051081130334,21.25
c,8.164822275495698e-06,21.25
c,1.7350247331210378e-07,21.25
c,2.4381536661850778e-05,21.25
c,4.6054013691509965e-07,21.25
t,0.1283632780515562,22.5
t,0.0852247993620989,22.5
t,0.05430252702717825,22.5
t,0.03289480002607921,22.5
t,0.018698096856929206,22.5
t,0.0097838878902537,22.5
t,0.0045742852473912975,22.5
t,0.0018162603188170943,22.5
t,0.0005541133176051941,22.5
t,9.974039716909022e-05,22.5
t,0.0514081520781175,22.5
c,0.07131555900330455,22.5
c,0.06713086521208594,22.5
c,0.051182046244096904,22.5
c,0.03335914661669354,22.5
c,0.018882981494451764,22.5
c,0.009206008644550276,22.5
c,0.00372687500941202,22.5
c,0.0011444343088263288,22.5
c,0.00020599817558877853,22.5
c,0.06734467922233389,22.5
c,0.04536437880075642,22.5
c,0.02451067520727783,22.5
c,0.010936883010246673,22.5
c,0.004052884314046559,22.5
c,0.0012277481077165274,22.5
c,0.00029075331830112974,22.5
c,4.865267237150715e-05,22.5
c,4.37874051337217e-06,22.5
c,0.03674410142852144,22.5
c,0.01697051227010167,22.5
c,0.0061112541164875505,22.5
c,0.0017484771686183476,22.5
c,0.0003935502083282135,22.5
c,6.68011624954945e-05,22.5
c,7.731284341269684e-06,22.5
c,4.638770604581399e-07,22.5
c,0.01811325645383132,22.5
c,0.005735530565519488,22.5
c,0.0013764344506479384,22.5
c,0.0002510515906053584,22.5
c,3.356604401912912e-05,22.5
c,2.983698371952087e-06,22.5
c,1.342664267683924e-07,22.5
c,0.00799161986236805,22.5
c,0.0017083565601816036,22.5
c,0.0002669586196181288,22.5
c,2.9748283376425638e-05,22.5
c,2.156018599343973e-06,22.5
c,7.761666957067925e-08,22.5
c,0.0030806146338776402,22.5
c,0.0004298902746845794,22.5
c,4.148900489232485e-05,22.5
c,2.5488573839257955e-06,22.5
c,7.646572154629272e-08,22.5
c,0.0009887766353880584,22.5
c,8.477712286357637e-05,22.5
c,4.532760397885083e-06,22.5
c,1.1655669593380047e-07,22.5
c,0.00023903006282464598,22.5
c,1.125253014579164e-05,22.5
c,2.531819282489134e-07,22.5
c,3.330485542021172e-05,22.5
c,6.660971084218592e-07,22.5
t,0.11712301408214325,23.75
t,0.07947633098431144,23.75
t,0.051847220212941386,23.75
t,0.03222280508561316,23.75
t,0.018837947588512368,23.75
t,0.01016821034607198,23.75
t,0.004922190995550692,23.75
t,0.0020330788894666,23.75
t,0.0006492184689053694,23.75
t,0.00012335150909210946,23.75
t,0.04953287333766116,23.75
c,0.071271149758492,23.75
c,0.06955052981032162,23.75
c,0.054950208509621734,23.75
c,0.037115632911442535,23.75
c,0.021788657250461554,23.75
c,0.01103608784759391,23.75
c,0.004656238896206599,23.75
c,0.0014976466747093579,23.75
c,0.00028455286819463466,23.75
c,0.06711704337253095,23.75
c,0.047451041991999635,23.75
c,0.026860293412570714,23.75
c,0.012545620781431285,23.75
c,0.0048661232381721105,23.75
c,0.0015440927474709848,23.75
c,0.0003836392051858144,23.75
c,6.751980181825094e-05,23.75
c,6.4143811727614825e-06,23.75
c,0.038284747549348574,23.75
c,0.018664687969037204,23.75
c,0.0070771451553708845,23.75
c,0.002129615604963808,23.75
c,0.0005040534649984382,23.75
c,9.002156666316694e-05,23.75
c,1.0976147427899097e-05,23.75
c,6.95156003756997e-07,23.75
c,0.019649985823361072,23.75
c,0.00658827348779506,23.75
c,0.0016692447697530914,23.75
c,0.00032101669426539206,23.75
c,4.524075256803414e-05,23.75
c,4.240605068142264e-06,23.75
c,2.0142874074605133e-07,23.75
c,0.009009469326424255,23.75
c,0.0020421939851908016,23.75
c,0.0003373490581239369,23.75
c,3.968405355619497e-05,23.75
c,3.034996103348092e-06,23.75
c,1.1532985185608302e-07,23.75
c,0.003608245815948475,23.75
c,0.0005340069157660585,23.75
c,5.44944708341967e-05,23.75
c,3.535207500224291e-06,23.75
c,1.1194823751337069e-07,23.75
c,0.0012047804103809262,23.75
c,0.000109451230923166,23.75
c,6.184397419312093e-06,23.75
c,1.6786221562758996e-07,23.75
c,0.00030385874011378683,23.75
c,1.5128156286899758e-05,23.75
c,3.5929371178244907e-07,23.75
c,4.438567761554449e-05,23.75
c,9.370309719120007e-07,23.75
t,0.10674714168092174,25.0
t,0.0739018673175615,25.0
t,0.0492679115450409,25.0
t,0.03135230734684437,25.0
t,0.018811384408106598,25.0
t,0.010450769115614857,25.0
t,0.005225384557807471,25.0
t,0.00223945052477445,25.0
t,0.0007464835082581917,25.0
t,0.00014929670165175768,25.0
t,0.04750174776162752,25.0
c,0.07074123994647097,25.0
c,0.07141841235666453,25.0
c,0.05835271127516346,25.0
c,0.040759835283064254,25.0
c,0.024761704270318055,25.0
c,0.013000111010689184,25.0
c,0.005702127659235169,25.0
c,0.001915951896121433,25.0
c,0.0003831903792244091,25.0
c,0.06650244686627858,25.0
c,0.04921203894494727,25.0
c,0.029109102870820767,25.0
c,0.014195093753014656,25.0
c,0.005748208517966185,25.0
c,0.00190561620175414,25.0
c,0.0004954071004240456,25.0
c,9.145605825783883e-05,25.0
c,9.145605825855094e-06,25.0
c,0.039574161605632444,25.0
c,0.02030567247559174,25.0
c,0.008084091554566743,25.0
c,0.002551452604686281,25.0
c,0.0006332966990968613,25.0
c,0.00011867843672932338,25.0
c,1.5202439988381417e-05,25.0
c,1.0134959992410403e-06,25.0
c,0.021105323110693786,25.0
c,0.007469999537399928,25.0
c,0.001992389811889211,25.0
c,0.00040285708581021956,25.0
c,5.9676508249969715e-05,25.0
c,5.882166355343152e-06,25.0
c,2.9410831780402047e-07,25.0
c,0.010035292096887395,25.0
c,0.0024047219908333445,25.0
c,0.00041869431193370353,25.0
c,5.184614904311588e-05,25.0
c,4.1724769627507485e-06,25.0
c,1.6689907847422525e-07,25.0
c,0.0041665465325652715,25.0
c,0.0006520159083243868,25.0
c,7.015175902704701e-05,25.0
c,4.792102945461174e-06,25.0
c,1.597367648292769e-07,25.0
c,0.0014438601218496154,25.0
c,0.00013858110984125635,25.0
c,8.251673254106029e-06,25.0
c,2.357620930149018e-07,25.0
c,0.00037896984275595166,25.0
c,1.989801746444045e-05,25.0
c,4.974504365928833e-07,25.0
c,5.787903053005097e-05,25.0
c,1.2862006784908342e-06,25.0
t,0.0972105982654455,26.25
t,0.06855523534391497,26.25
t,0.046628662096266066,26.25
t,0.030329262513943002,26.25
t,0.01864140037442345,26.25
t,0.010637755648448158,26.25
t,0.005482033585703402,26.25
t,0.0024321698302768348,26.25
t,0.0008442242386085264,26.25
t,0.00017728709010771115,26.25
t,0.04537147961843538,26.25
c,0.06980131575934173,26.25
c,0.07276989968514973,26.25
c,0.06137491573376752,26.25
c,0.044252728233034805,26.25
c,0.027766662338503043,26.25
c,0.015079243594479604,26.25
c,0.006860828817813171,26.25
c,0.0024024840631756764,26.25
c,0.0005045216532668772,26.25
c,0.06556178804863902,26.25
c,0.05065771487809646,26.25
c,0.031237720873312936,26.25
c,0.015867778510572063,26.25
c,0.006692849526587035,26.25
c,0.0023126470290796355,26.25
c,0.0006275853473295973,26.25
c,0.00012122672838630472,26.25
c,1.2728806480497012e-05,26.25
c,0.0406229394125253,26.25
c,0.021879488901760332,26.25
c,0.00912270972539939,26.25
c,0.0030123987189568614,26.25
c,0.0007821750731355093,26.25
c,0.00015342269471542436,26.25
c,2.059630407247326e-05,26.25
c,1.4417412850745853e-06,26.25
c,0.0224700902315694,26.25
c,0.008372725446271732,26.25
c,0.002344704592912396,26.25
c,0.0004971914672813552,26.25
c,7.722014788957539e-05,26.25
c,7.983829962789069e-06,26.25
c,4.191510730115061e-07,26.25
c,0.011059709202119352,26.25
c,0.0027939899623789666,26.25
c,0.000511401702222105,26.25
c,6.648892709324242e-05,26.25
c,5.616485856943174e-06,26.25
c,2.3589240594895644e-07,26.25
c,0.004751137114311807,26.25
c,0.0007840344530112599,26.25
c,8.870666918537815e-05,26.25
c,6.364485407587411e-06,26.25
c,2.227569892640502e-07,26.25
c,0.0017052143831014048,26.25
c,0.00017245617820608322,26.25
c,1.0793587253254966e-05,26.25
c,3.2380761753880716e-07,26.25
c,0.0004647233868716738,26.25
c,2.5667472616897058e-05,26.25
c,6.737711562149196e-07,26.25
c,7.402917951952054e-05,26.25
c,1.7273475220805357e-06,26.25
t,0.08847560378773446,27.5
t,0.06347162880424442,27.5
t,0.043980341218689135,27.5
t,0.02919384718826774,27.5
t,0.018350418232625385,27.5
t,0.010736946838238259,27.5
t,0.005691875432319115,27.5
t,0.0026087762398128295,27.5
t,0.0009408701192768452,27.5
t,0.00020699142624074074,27.5
t,0.04318856771372359,27.5
c,0.0685214989817462,27.5
c,0.07364588917588974,27.5
c,0.06401259095918736,27.5
c,0.04756323530224172,27.5
c,0.030770912132411815,27.5
c,0.01725387133957604,27.5
c,0.008126920544107578,27.5
c,0.0029594411429022527,27.5
c,0.0006510770514384697,27.5
c,0.06435096589344821,27.5
c,0.05180298655822339,27.5
c,0.03323136014944325,27.5
c,0.017547270847222192,27.5
c,0.007693087034290162,27.5
c,0.002764877988234181,27.5
c,0.0007815118735867979,27.5
c,0.0001576052496973482,27.5
c,1.7336577466671443e-05,27.5
c,0.041444467121595524,27.5
c,0.0233749574812139,27.5
c,0.010183838798829203,27.5
c,0.003510381409707889,27.5
c,0.0009513642422704013,27.5
c,0.00019488628617584172,27.5
c,2.735649977247956e-05,27.5
c,2.006143316694159e-06,27.5
c,0.023737860646147073,27.5
c,0.009288834237896747,27.5
c,0.0027246987999994046,27.5
c,0.0006045142977387057,27.5
c,9.821437154172198e-05,27.5
c,1.0627106136588266e-05,27.5
c,5.844908375178537e-07,27.5
c,0.012074353020527121,27.5
c,0.0032078157120718383,27.5
c,0.0006157624964620925,27.5
c,8.386033669248102e-05,27.5
c,7.418474627568505e-06,27.5
c,3.264128836423519e-07,27.5
c,0.005357615742427544,27.5
c,0.0009300280107337883,27.5
c,0.00011038965055878286,27.5
c,8.299497323746227e-06,27.5
c,3.0431490186111354e-07,27.5
c,0.0019878070765723538,27.5
c,0.00021132638545007243,27.5
c,1.387012321627662e-05,27.5
c,4.3591815827859204e-07,27.5
c,0.0005613631778279577,27.5
c,3.2539454651363264e-05,27.5
c,8.948350029153174e-07,27.5
c,9.306599540987587e-05,27.5
c,2.2749465544008585e-06,27.5
t,0.08049659662210067,28.75
t,0.0586718151435736,28.75
t,0.041362505695086364,28.75
t,0.027980518558440706,28.75
t,0.01795958865611545,28.75
t,0.010757045288819156,28.75
t,0.005855906311073167,28.75
t,0.0027675173661921536,28.75
t,0.0010350064946734877,28.75
t,0.0002380514937748955,28.75
t,0.04099053555180883,28.75
c,0.06696560431236648,28.75
c,0.0740902251232864,28.75
c,0.06626987994724153,28.75
c,0.05066767094939612,28.75
c,0.0337451378405309,28.75
c,0.019504236135678418,28.75
c,0.0094935921817171,28.75
c,0.003588101945962754,28.75
c,0.0008252634475715628,28.75
c,0.06292047207202656,28.75
c,0.05266595382743811,28.75
c,0.03507938781851146,28.75
c,0.0192185259129719,28.75
c,0.008741529107004289,28.75
c,0.0032614215310068015,28.75
c,0.0009583161280041497,28.75
c,0.00020136082584445558,28.75
c,2.3156494972146474e-05,28.75
c,0.04205396064606973,28.75
c,0.024783474901507542,28.75
c,0.011258715054797832,28.75
c,0.004042933812105107,28.75
c,0.001141320064178281,28.75
c,0.00024367237998819576,28.75
c,3.569227283184255e-05,28.75
c,2.7364075837719992e-06,28.75
c,0.02490459001817478,28.75
c,0.01021118585710766,28.75
c,0.003130618028332692,28.75
c,0.0007251945576086556,28.75
c,0.00012299298242027332,28.75
c,1.3898897618939282e-05,28.75
c,7.99186613102687e-07,28.75
c,0.013071886938453799,28.75
c,0.0036438545878046437,28.75
c,0.000731955392744555,28.75
c,0.00010419877782369934,28.75
c,9.632891368939467e-06,28.75
c,4.4311300301247414e-07,28.75
c,0.005981653590356815,28.75
c,0.001089824863430313,28.75
c,0.00013541332732269935,28.75
c,1.0646017653923034e-05,28.75
c,4.0809734338544124e-07,28.75
c,0.002290414342645389,28.75
c,0.0002554010047457894,28.75
c,1.7541562676817724e-05,28.75
c,5.763656308957477e-07,28.75
c,0.0006690220933791881,28.75
c,4.0613199872269884e-05,28.75
c,1.167629496343775e-06,28.75
c,0.00011520205215023033,28.75
c,2.944052443804024e-06,28.75
t,0.07322382992309384,30.0
t,0.05416557281982283,30.0
t,0.038805186497783556,30.0
t,0.02671832512962142,30.0
t,0.0174883582666613,30.0
t,0.010707158122445656,30.0
t,0.005976088254388273,30.0
t,0.0029072861778107195,30.0
t,0.001125401101088018,30.0
t,0.00027009626426131514,30.0
t,0.038807155952471306,30.0
c,0.06519074386158898,30.0
c,0.07414772801241137,30.0
c,0.06815745547013671,30.0
c,0.05354902507455615,30.0
c,0.03666356056645378,30.0
c,0.021810950516372996,30.0
c,0.010952958238304398,30.0
c,0.004288870332979294,30.0
c,0.001029328879914946,30.0
c,0.061315306404904735,30.0
c,0.05326675760925098,30.0
c,0.036774841429505684,30.0
c,0.020868004143141237,30.0
c,0.00983055964351332,30.0
c,0.003800874310390983,30.0
c,0.0011589083721829092,30.0
c,0.0002532469104510205,30.0
c,3.038962925414751e-05,30.0
c,0.042467695532343884,30.0
c,0.026098759901542232,30.0
c,0.012339100577986024,30.0
c,0.004607280533187829,30.0
c,0.0013522838576766737,30.0
c,0.00030034695549693846,30.0
c,4.5821086510721906e-05,30.0
c,3.665686920811817e-06,30.0
c,0.025968258622902807,30.0
c,0.01113319136712745,30.0
