node,scale,throughput,load,collision,lost
5,0.006,100384.79,150990.67,5.7142857,0
6,0.006,112483.94,150990.67,27.906977,0
7,0.006,131361.85,150990.67,27.941176,0
8,0.006,105911.65,150990.67,47.196262,0
9,0.006,106927.81,150990.67,4.2253521,0
0,0.006,114771.67,150990.67,14.649682,0
1,0.006,102754.16,150990.67,2.9850746,0
2,0.006,133458.51,150990.67,53.068592,0
3,0.006,114101.93,150990.67,30.769231,0
4,0.006,88628.129,150990.67,27.007299,0
5,0.006,72096.153,150990.67,1.3333333,0
6,0.006,106946.81,150990.67,27.777778,0
7,0.006,142447.78,150990.67,27.464789,0
8,0.006,129825.7,150990.67,36.073059,0
9,0.006,116137.77,150990.67,5,0
0,0.006,118983.89,150990.67,11.764706,0
1,0.006,108177.04,150990.67,3.0769231,0
2,0.006,110592.31,150990.67,63.245033,0
3,0.006,113422.02,150990.67,30.714286,0
4,0.006,89898.087,150990.67,30.769231,0
5,0.006,82115.059,150990.67,1.6949153,0
6,0.006,126039.45,150990.67,29.710145,0
7,0.006,139040.01,150990.67,29.850746,0
8,0.006,129742.32,150990.67,46.341463,0
9,0.006,103732.33,150990.67,6.7567568,0
0,0.006,96079.439,150990.67,11.71875,0
1,0.006,118709.35,150990.67,2.8169014,0
2,0.006,110744.42,150990.67,60.661765,0
3,0.006,121752.87,150990.67,27.131783,0
4,0.006,91833.427,150990.67,35.338346,0
5,0.006,78866.481,150990.67,3.2258065,0
6,0.006,108559.88,150990.67,45.517241,0
7,0.006,128729.16,150990.67,32.413793,0
8,0.006,105196.1,150990.67,40.97561,0
9,0.006,132838.63,150990.67,2.739726,0
0,0.006,107633.16,150990.67,3.2,0
1,0.006,138439.98,150990.67,11.290323,0
2,0.006,122546.77,150990.67,62.681159,0
3,0.006,98190.594,150990.67,30.555556,0
4,0.006,97028.928,150990.67,34.722222,0
5,0.006,80000.916,150990.67,0,0
6,0.006,134605.17,150990.67,42.038217,0
7,0.006,140289.33,150990.67,26.315789,0
8,0.006,107767.34,150990.67,34.391534,0
9,0.006,95082.273,150990.67,5.1948052,0
0,0.006,106647.49,150990.67,8.7591241,0
1,0.006,138444.14,150990.67,2.9850746,0
2,0.006,107063.43,150990.67,57.755776,0
3,0.006,116374.64,150990.67,34.782609,0
4,0.006,108300,150990.67,32.520325,0
5,0.006,85728.055,150990.67,0,0
6,0.006,103483.13,150990.67,39.74359,0
7,0.006,121267.47,150990.67,29.230769,0
8,0.006,121764.85,150990.67,33.668342,0
9,0.006,103924.25,150990.67,5.6338028,0
0,0.006,120103.14,150990.67,11.627907,0
1,0.006,125440.23,150990.67,5.7471264,0
2,0.006,113706.95,150990.67,48.425197,0
3,0.006,145612.74,150990.67,37.241379,0
4,0.006,78368.351,150990.67,32.539683,0
5,0.006,75163.319,150990.67,3.125,0
6,0.006,99603.422,150990.67,27.04918,0
7,0.006,132046.28,150990.67,34.090909,0
8,0.006,106035.58,150990.67,41.891892,0
9,0.006,117133.98,150990.67,5.6338028,0
0,0.006,97538.868,150990.67,14.193548,0
1,0.006,129077.47,150990.67,4.5454545,0
2,0.006,132461.08,150990.67,61.785714,0
3,0.006,109184.11,150990.67,38.36478,0
4,0.006,108531.5,150990.67,31.428571,0
5,0.006,67253.373,150990.67,7.1428571,0
6,0.006,127444.37,150990.67,32.258065,0
7,0.006,114784.32,150990.67,42.753623,0
8,0.006,148850.95,150990.67,54.634146,0
9,0.006,108382.17,150990.67,5.1724138,0
0,0.006,101496.72,150990.67,11.643836,0
1,0.006,130702.14,150990.67,1.5384615,0
2,0.006,123866.37,150990.67,62.105263,0
3,0.006,121305.2,150990.67,34.394904,0
4,0.006,99645.191,150990.67,28.571429,0
5,0.006,80528.328,150990.67,0,0
6,0.006,88478.978,150990.67,29.457364,0
7,0.006,114983.95,150990.67,33.057851,0
8,0.006,136357.05,150990.67,43.349754,0
9,0.006,112916.89,150990.67,4.9180328,0
0,0.006,106661.87,150990.67,7.8571429,0
1,0.006,111181.74,150990.67,0,0
2,0.006,124376.1,150990.67,59.59596,0
3,0.006,104667.4,150990.67,26.119403,0
4,0.006,85843.191,150990.67,32.666667,0
5,0.006,86191.432,150990.67,4.0540541,0
6,0.006,110496.67,150990.67,32.167832,0
7,0.006,125095.8,150990.67,38.636364,0
8,0.006,100622.76,150990.67,36.199095,0
9,0.006,75460.838,150990.67,2.739726,0
0,0.006,118334.93,150990.67,10.56338,0
1,0.006,110585.6,150990.67,6.8493151,0
2,0.006,136675.33,150990.67,59.62963,0
3,0.006,122595.56,150990.67,24.637681,0
4,0.006,90664.977,150990.67,28.965517,0
5,0.006,60091.602,150990.67,1.369863,0
6,0.006,125582.59,150990.67,28.787879,0
7,0.006,134332.31,150990.67,26.153846,0
8,0.006,119123.08,150990.67,42.600897,0
9,0.006,100389.76,150990.67,4.1666667,0
0,0.006,105065.77,150990.67,10.958904,0
1,0.006,116977.4,150990.67,1.7857143,0
2,0.006,132702.16,150990.67,59.15493,0
3,0.006,103103.52,150990.67,43.624161,0
4,0.006,100453.78,150990.67,37.692308,0
5,0.006,59636.353,150990.67,5.7142857,0
6,0.006,96650.271,150990.67,35.971223,0
7,0.006,132855.7,150990.67,23.880597,0
8,0.006,134122.52,150990.67,37.435897,0
9,0.006,148427.22,150990.67,2.8571429,0
0,0.006,94361.11,150990.67,6.8493151,0
1,0.006,130799.47,150990.67,3.6363636,0
2,0.006,155708.95,150990.67,53.076923,0
3,0.006,101818.83,150990.67,40.140845,0
4,0.006,100347.05,150990.67,33.112583,0
5,0.006,90121.663,150990.67,9.8765432,0
6,0.006,128677.58,150990.67,34.722222,0
7,0.006,152637.51,150990.67,34.532374,0
8,0.006,119823.28,150990.67,29.032258,0
9,0.006,107875.01,150990.67,7.5,0
0,0.006,116867.4,150990.67,6.2937063,0
1,0.006,99495.34,150990.67,2.8169014,0
2,0.006,120609.9,150990.67,61.736334,0
3,0.006,115131.54,150990.67,31.884058,0
4,0.006,115896.08,150990.67,28.346457,0
5,0.006,71053.09,150990.67,5.7142857,0
6,0.006,93722.724,150990.67,26.573427,0
7,0.006,117040.65,150990.67,26.890756,0
8,0.006,119120.29,150990.67,45.62212,0
9,0.006,107666.09,150990.67,3.125,0
0,0.006,112391.61,150990.67,9.4936709,0
1,0.006,122250.13,150990.67,4.8387097,0
2,0.006,134600.31,150990.67,59.722222,0
3,0.006,94634.075,150990.67,31.952663,0
4,0.006,77084.209,150990.67,30.405405,0
5,0.006,73425.869,150990.67,2.5316456,0
6,0.006,112012.13,150990.67,29.365079,0
7,0.006,118134.7,150990.67,31.818182,0
8,0.006,125670.89,150990.67,37.053571,0
9,0.006,91332.737,150990.67,2.8985507,0
0,0.006,108352.9,150990.67,9.7902098,0
1,0.006,134030.74,150990.67,1.3333333,0
2,0.006,126787.51,150990.67,60.498221,0
3,0.006,131719.58,150990.67,32.876712,0
4,0.006,85417.649,150990.67,33.793103,0
5,0.006,85023.835,150990.67,4.1666667,0
6,0.006,128678.4,150990.67,22.580645,0
7,0.006,118680.23,150990.67,28.125,0
8,0.006,121650.23,150990.67,46.118721,0
9,0.006,95639.177,150990.67,1.6393443,0
0,0.006,84816.665,150990.67,6.6666667,0
1,0.006,93259.067,150990.67,2.6666667,0
2,0.006,142122.37,150990.67,52.059925,0
3,0.006,121884.17,150990.67,41.911765,0
4,0.006,121928.04,150990.67,28.187919,0
5,0.006,64199.059,150990.67,1.2195122,0
6,0.006,109241.96,150990.67,22.78481,0
7,0.006,130415.91,150990.67,27.272727,0
8,0.006,105542.69,150990.67,43.171806,0
9,0.006,111960.52,150990.67,5.2631579,0
0,0.006,111435.89,150990.67,12.94964,0
1,0.006,118199.9,150990.67,2.6666667,0
2,0.006,144505.15,150990.67,60.902256,0
3,0.006,133601.6,150990.67,31.343284,0
4,0.006,80684.655,150990.67,25.714286,0
5,0.006,68777.545,150990.67,4.0540541,0
6,0.006,114391.81,150990.67,31.967213,0
7,0.006,130250.57,150990.67,33.333333,0
8,0.006,113726.69,150990.67,45.87156,0
9,0.006,124661.45,150990.67,3.0769231,0
0,0.006,96987.259,150990.67,4.1666667,0
1,0.006,129306.85,150990.67,4.2857143,0
2,0.006,99964.532,150990.67,61.151079,0
3,0.006,119311.26,150990.67,22.463768,0
4,0.006,96292.238,150990.67,31.847134,0
5,0.006,73663.485,150990.67,6.6666667,0
6,0.006,158330.56,150990.67,33.333333,0
7,0.006,140300.57,150990.67,37.267081,0
8,0.006,99758.575,150990.67,43.902439,0
9,0.006,95024.975,150990.67,1.2658228,0
0,0.006,98629.158,150990.67,12.676056,0
1,0.006,143269.3,150990.67,3.030303,0
2,0.006,119451.74,150990.67,72.377622,0
3,0.006,119889.97,150990.67,42.592593,0
4,0.006,112736.6,150990.67,18.487395,0
5,0.006,53932.078,150990.67,6.8965517,0
6,0.006,114268.22,150990.67,35.211268,0
7,0.006,136904.06,150990.67,29.91453,0
8,0.006,133905.75,150990.67,43.229167,0
9,0.006,110263.5,150990.67,4.4776119,0
0,0.006,118918.51,150990.67,10.638298,0
1,0.006,123054.9,150990.67,2.8571429,0
2,0.006,134942.87,150990.67,61.565836,0
3,0.006,120127.78,150990.67,33.823529,0
4,0.006,92966.002,150990.67,27.45098,0
5,0.006,84870.544,150990.67,2.8571429,0
6,0.006,154824.09,150990.67,31.060606,0
7,0.006,120835.24,150990.67,32.638889,0
8,0.006,116872.27,150990.67,41.818182,0
9,0.006,89382.525,150990.67,4.8387097,0
0,0.006,109468.43,150990.67,7.6335878,0
1,0.006,127976,150990.67,5.1282051,0
2,0.006,131887.98,150990.67,67.509025,0
3,0.006,129195.84,150990.67,31.111111,0
4,0.006,98020.253,150990.67,32,0
5,0.006,88240.004,150990.67,2.8985507,0
6,0.006,98983.441,150990.67,36.956522,0
7,0.006,132900.83,150990.67,25,0
8,0.006,96545.624,150990.67,40.740741,0
9,0.006,118880.16,150990.67,0,0
0,0.006,84832.024,150990.67,11.92053,0
1,0.006,127332.12,150990.67,1.3157895,0
2,0.006,143362.69,150990.67,59.191176,0
3,0.006,137065.71,150990.67,25.694444,0
4,0.006,93306.022,150990.67,26.056338,0
5,0.006,76018.838,150990.67,6.4102564,0
6,0.006,110708.54,150990.67,33.333333,0
7,0.006,137512.85,150990.67,21.666667,0
8,0.006,116435.71,150990.67,33.179724,0
9,0.006,100819.84,150990.67,2.739726,0
0,0.006,133524.12,150990.67,11.111111,0
1,0.006,121833.34,150990.67,1.3888889,0
2,0.006,107543.42,150990.67,60.677966,0
3,0.006,133139.82,150990.67,24.06015,0
4,0.006,109643.99,150990.67,33.076923,0
5,0.006,78267.306,150990.67,3.5087719,0
6,0.006,138141.13,150990.67,40,0
7,0.006,122214.03,150990.67,29.054054,0
8,0.006,116651.6,150990.67,35.046729,0
9,0.006,117580.18,150990.67,6.0606061,0
0,0.006,79543.022,150990.67,6.9444444,0
1,0.006,98430.101,150990.67,0,0
2,0.006,119596.73,150990.67,63.265306,0
3,0.006,122950.8,150990.67,22.307692,0
4,0.006,90861.269,150990.67,35.135135,0
5,0.006,90502.553,150990.67,1.4084507,0
6,0.006,124266.81,150990.67,32.608696,0
7,0.006,105581.07,150990.67,26.206897,0
8,0.006,116880.2,150990.67,39.805825,0
9,0.006,108200.61,150990.67,4.9180328,0
0,0.006,103922.13,150990.67,8,0
1,0.006,144331.91,150990.67,7.0175439,0
2,0.006,100396.67,150990.67,60.701754,0
3,0.006,99233.971,150990.67,41.139241,0
4,0.006,115600.1,150990.67,29.457364,0
5,0.006,83948.949,150990.67,1.8518519,0
6,0.006,133787.85,150990.67,33.333333,0
7,0.006,126815.25,150990.67,27.338129,0
8,0.006,120379.04,150990.67,35.057471,0
9,0.006,111742.06,150990.67,1.4705882,0
0,0.006,93126.183,150990.67,9.2857143,0
1,0.006,123930.83,150990.67,5.4545455,0
2,0.006,145357.08,150990.67,62.909091,0
3,0.006,93594.247,150990.67,33.81295,0
4,0.006,104311,150990.67,44.025157,0
5,0.006,98482.529,150990.67,0,0
6,0.006,123485.39,150990.67,24.822695,0
7,0.006,125995.07,150990.67,32.679739,0
8,0.006,103192.43,150990.67,30.927835,0
9,0.006,105115.47,150990.67,2.9411765,0
0,0.006,84340.911,150990.67,11.347518,0
1,0.006,102813.82,150990.67,4.5454545,0
2,0.006,159659.76,150990.67,62.403101,0
3,0.006,124278.5,150990.67,33.62069,0
4,0.006,125049.01,150990.67,39.181287,0
5,0.006,82433.656,150990.67,3.75,0
6,0.006,160068.87,150990.67,37.662338,0
7,0.006,148407.4,150990.67,44.155844,0
8,0.006,106716.88,150990.67,36.734694,0
9,0.006,95798.627,150990.67,4.0540541,0
0,0.006,100225.16,150990.67,12.658228,0
1,0.006,91174.711,150990.67,3.9215686,0
2,0.006,138839.9,150990.67,60.068259,0
3,0.006,80605.736,150990.67,28.776978,0
4,0.006,108480.44,150990.67,37.931034,0
5,0.006,89058.931,150990.67,3.8461538,0
6,0.006,104069.64,150990.67,20.769231,0
7,0.006,113418.43,150990.67,33.802817,0
8,0.006,133800.65,150990.67,42.857143,0
9,0.006,122782.97,150990.67,6.557377,0
0,0.006,93318.218,150990.67,12.056738,0
1,0.006,99982.91,150990.67,3.4482759,0
2,0.006,128750.69,150990.67,63.984674,0
3,0.006,108506,150990.67,35.714286,0
4,0.006,92057.161,150990.67,33.571429,0
5,0.006,63478.629,150990.67,4.6153846,0
6,0.006,136088.96,150990.67,31.884058,0
7,0.006,149850.39,150990.67,35.172414,0
8,0.006,134445.4,150990.67,42.553191,0
9,0.006,106770.33,150990.67,7.4074074,0
0,0.006,121223.04,150990.67,11.92053,0
1,0.006,93861.681,150990.67,3.1746032,0
2,0.006,116599.99,150990.67,58.528428,0
3,0.006,100996.95,150990.67,36.363636,0
4,0.006,93691.917,150990.67,26.984127,0
5,0.006,73229.882,150990.67,1.5873016,0
6,0.006,99566.329,150990.67,22.058824,0
7,0.006,134519.31,150990.67,43.181818,0
8,0.006,147152.12,150990.67,44.444444,0
9,0.006,112739.44,150990.67,2.8169014,0
0,0.006,100647.08,150990.67,7.3529412,0
1,0.006,121572.89,150990.67,1.6949153,0
2,0.006,131885.64,150990.67,61.672474,0
3,0.006,108217.41,150990.67,36.029412,0
4,0.006,124116.68,150990.67,36.956522,0
5,0.006,82224.368,150990.67,2.9411765,0
6,0.006,116182.6,150990.67,30.263158,0
7,0.006,131197.64,150990.67,37.5,0
8,0.006,107200.11,150990.67,40.609137,0
9,0.006,99269.891,150990.67,1.4925373,0
0,0.006,104737.82,150990.67,18.367347,0
1,0.006,121760.75,150990.67,1.7857143,0
2,0.006,137770.58,150990.67,56.630824,0
3,0.006,110550.43,150990.67,38.410596,0
4,0.006,111219.9,150990.67,33.093525,0
5,0.006,89998.183,150990.67,2.9411765,0
6,0.006,123667.96,150990.67,32.885906,0
7,0.006,168150.95,150990.67,35.074627,0
8,0.006,132119.46,150990.67,39.303483,0
9,0.006,117112.69,150990.67,4.8192771,0
0,0.006,108262.35,150990.67,14.615385,0
1,0.006,111841.68,150990.67,1.2820513,0
2,0.006,103411.83,150990.67,54.814815,0
3,0.006,138074.68,150990.67,26.241135,0
4,0.006,74425.062,150990.67,28.26087,0
5,0.006,75909.564,150990.67,3.3898305,0
6,0.006,131022.88,150990.67,30.769231,0
7,0.006,133010.84,150990.67,31.292517,0
8,0.006,112751.66,150990.67,37.5,0
9,0.006,103728.97,150990.67,2.6666667,0
0,0.006,102527.06,150990.67,14.705882,0
1,0.006,107912.68,150990.67,1.5625,0
2,0.006,115643.47,150990.67,64.765101,0
3,0.006,113498.05,150990.67,20.155039,0
4,0.006,110193.46,150990.67,28.985507,0
5,0.006,86246.187,150990.67,3.2258065,0
6,0.006,131107.44,150990.67,23.484848,0
7,0.006,115677.46,150990.67,39.072848,0
8,0.006,120676.02,150990.67,42.713568,0
9,0.006,120851.99,150990.67,5.0847458,0
0,0.006,120730.34,150990.67,9.929078,0
1,0.006,118162.94,150990.67,5.1282051,0
2,0.006,137796.92,150990.67,61.389961,0
3,0.006,138269.6,150990.67,36.428571,0
4,0.006,105268.84,150990.67,37.037037,0
5,0.006,52299.531,150990.67,4.2857143,0
6,0.006,112269.23,150990.67,23.529412,0
7,0.006,142502.98,150990.67,27.642276,0
8,0.006,119727.23,150990.67,45.132743,0
9,0.006,113535.35,150990.67,1.4705882,0
0,0.006,79820.152,150990.67,7.4829932,0
1,0.006,91127.797,150990.67,1.5151515,0
2,0.006,122412.99,150990.67,55.797101,0
3,0.006,107469.12,150990.67,29.104478,0
4,0.006,87057.232,150990.67,22.727273,0
5,0.006,95824.648,150990.67,3.0769231,0
6,0.006,109808.77,150990.67,33.58209,0
7,0.006,125228.5,150990.67,32.089552,0
8,0.006,137607.7,150990.67,54.726368,0
9,0.006,122737.98,150990.67,3.030303,0
0,0.006,100421.34,150990.67,7.9365079,0
1,0.006,117159.77,150990.67,4.0540541,0
2,0.006,94006.482,150990.67,59.352518,0
3,0.006,119801.56,150990.67,28.187919,0
4,0.006,91499.18,150990.67,27.559055,0
5,0.006,45812.504,150990.67,3.7735849,0
6,0.006,128491.11,150990.67,32.374101,0
7,0.006,132811.93,150990.67,27.152318,0
8,0.006,129801.97,150990.67,46.231156,0
9,0.006,127551.45,150990.67,5.4794521,0
0,0.006,101463.72,150990.67,16.778523,0
1,0.006,103243.92,150990.67,7.1428571,0
2,0.006,137265.52,150990.67,64.930556,0
3,0.006,108372.77,150990.67,31.944444,0
4,0.006,124234.45,150990.67,26.356589,0
5,0.006,64696.208,150990.67,4.5454545,0
6,0.006,126933.88,150990.67,33.774834,0
7,0.006,144074.8,150990.67,25.373134,0
8,0.006,152025.5,150990.67,38.043478,0
9,0.006,136468.23,150990.67,2.9411765,0
0,0.006,81151.452,150990.67,19.078947,0
1,0.006,129599.81,150990.67,3.2258065,0
2,0.006,157460.19,150990.67,69.59707,0
3,0.006,118815.99,150990.67,28.676471,0
4,0.006,123549.74,150990.67,35.211268,0
5,0.006,53665.789,150990.67,5.1282051,0
6,0.006,113077.83,150990.67,41.721854,0
7,0.006,138417.91,150990.67,38.461538,0
8,0.006,127636.64,150990.67,52.427184,0
9,0.006,89978.31,150990.67,7.0422535,0
0,0.006,96049.087,150990.67,7.5757576,0
1,0.006,130109.29,150990.67,4.4776119,0
2,0.006,137700.05,150990.67,53.731343,0
3,0.006,129631.49,150990.67,29.62963,0
4,0.006,118900.68,150990.67,24.409449,0
5,0.006,93282.344,150990.67,2.8169014,0
6,0.006,113698.95,150990.67,33.757962,0
7,0.006,160709.02,150990.67,24,0
8,0.006,118014.66,150990.67,38.693467,0
9,0.006,115985.37,150990.67,7.4074074,0
0,0.006,106367.4,150990.67,16.666667,0
1,0.006,119413.69,150990.67,4.2857143,0
2,0.006,101793.82,150990.67,58.695652,0
3,0.006,117446.67,150990.67,27.142857,0
4,0.006,95650.426,150990.67,35.820896,0
5,0.006,82094.782,150990.67,6.4516129,0
6,0.006,112196.92,150990.67,30,0
7,0.006,134994.28,150990.67,36.170213,0
8,0.006,112196.48,150990.67,42.857143,0
9,0.006,106791.58,150990.67,2.6666667,0
0,0.006,89994.012,150990.67,15.384615,0
1,0.006,94077.39,150990.67,7.2727273,0
2,0.006,126290.14,150990.67,68.227425,0
3,0.006,100522.5,150990.67,26.717557,0
4,0.006,123717.91,150990.67,33.571429,0
5,0.006,75391.23,150990.67,7.8125,0
6,0.006,139770.32,150990.67,44.230769,0
7,0.006,133612.15,150990.67,26.388889,0
8,0.006,139789,150990.67,43.646409,0
9,0.006,150317.64,150990.67,0,0
0,0.006,108873.44,150990.67,13.768116,0
1,0.006,86927.696,150990.67,4.2857143,0
2,0.006,126352.47,150990.67,54.379562,0
3,0.006,123186.23,150990.67,34.4,0
4,0.006,67567.667,150990.67,32.679739,0
5,0.006,108192.15,150990.67,8.2191781,0
6,0.006,139589.74,150990.67,23.214286,0
7,0.006,114982.14,150990.67,40.397351,0
8,0.006,115884.07,150990.67,41.666667,0
9,0.006,95262.427,150990.67,6.4516129,0
0,0.006,109316.4,150990.67,10.638298,0
1,0.006,131375.92,150990.67,3.2786885,0
2,0.006,126921.04,150990.67,62.454874,0
3,0.006,103126.87,150990.67,29.931973,0
4,0.006,87055.143,150990.67,30.708661,0
5,0.006,76519.785,150990.67,4.4117647,0
6,0.006,106173.39,150990.67,37.583893,0
7,0.006,156015.34,150990.67,32.824427,0
8,0.006,111637.77,150990.67,42.028986,0
9,0.006,110406.95,150990.67,3.5294118,0
0,0.006,127243.65,150990.67,13.492063,0
1,0.006,112268.26,150990.67,1.7857143,0
2,0.006,107894.81,150990.67,63.573883,0
3,0.006,98747.298,150990.67,43.165468,0
4,0.006,83505.621,150990.67,34.883721,0
5,0.006,96959.709,150990.67,8.3333333,0
6,0.006,123001.56,150990.67,20.967742,0
7,0.006,122729.89,150990.67,41.958042,0
8,0.006,110051.18,150990.67,38.974359,0
9,0.006,99875.737,150990.67,3.2258065,0
0,0.006,118535.61,150990.67,11.267606,0
1,0.006,79815.483,150990.67,2.8985507,0
2,0.006,115399,150990.67,54.827586,0
3,0.006,120340.41,150990.67,35.772358,0
4,0.006,103701.12,150990.67,41.428571,0
5,0.006,81702.27,150990.67,3.030303,0
6,0.006,128212.61,150990.67,32.638889,0
7,0.006,124361.09,150990.67,31.914894,0
8,0.006,124212.33,150990.67,36.842105,0
9,0.006,94246.979,150990.67,5.7971014,0
0,0.006,112566.81,150990.67,14.705882,0
1,0.006,92757.388,150990.67,1.5151515,0
2,0.006,135647.65,150990.67,66.552901,0
3,0.006,122989.28,150990.67,33.043478,0
4,0.006,104141.91,150990.67,28.571429,0
5,0.006,99400.173,150990.67,4.2253521,0
6,0.006,113397.47,150990.67,31.617647,0
7,0.006,125021.72,150990.67,24.615385,0
8,0.006,110364.93,150990.67,38.277512,0
9,0.006,137388.83,150990.67,3.2258065,0
0,0.006,77211.016,150990.67,5.0847458,0
1,0.006,128201.18,150990.67,5,0
2,0.006,93317.168,150990.67,55.913978,0
3,0.006,143398.07,150990.67,35.862069,0
4,0.006,115561.13,150990.67,31.355932,0
5,0.006,103391.43,150990.67,0,0
6,0.006,113994.57,150990.67,28.025478,0
7,0.006,135373.39,150990.67,39.726027,0
8,0.006,113283.9,150990.67,37.967914,0
9,0.006,115270.14,150990.67,5.2631579,0
0,0.006,82058.971,150990.67,12.878788,0
1,0.006,119960.49,150990.67,6.3829787,0
2,0.006,134623.84,150990.67,60.754717,0
3,0.006,82579.161,150990.67,29.770992,0
4,0.006,117781.27,150990.67,36.241611,0
5,0.006,77317.944,150990.67,4,0
6,0.006,124864.64,150990.67,37.654321,0
7,0.006,144859.63,150990.67,46.451613,0
8,0.006,97792.336,150990.67,35.59322,0
9,0.006,103276.44,150990.67,5.0632911,0
0,0.006,100287.05,150990.67,7.2463768,0
1,0.006,130284.01,150990.67,7.8125,0
2,0.006,145775.24,150990.67,59.459459,0
3,0.006,112256.02,150990.67,33.333333,0
4,0.006,107961.69,150990.67,27.272727,0
5,0.006,61728.212,150990.67,2.7027027,0
6,0.006,108969.4,150990.67,28.275862,0
7,0.006,139916.88,150990.67,29.496403,0
8,0.006,109216.8,150990.67,39.5,0
9,0.006,132306.73,150990.67,5.5555556,0
0,0.006,97230.789,150990.67,8.2706767,0
1,0.006,104561.1,150990.67,2.9411765,0
2,0.006,133308.34,150990.67,54.779412,0
3,0.006,114161.76,150990.67,34.126984,0
4,0.006,81934.21,150990.67,25.531915,0
5,0.006,92844.614,150990.67,4.0540541,0
6,0.006,105872.5,150990.67,29.285714,0
7,0.006,143449.63,150990.67,35.664336,0
8,0.006,96036.559,150990.67,38.461538,0
9,0.006,116769.01,150990.67,5,0
0,0.006,105091.85,150990.67,8.5106383,0
1,0.006,135414.55,150990.67,6.25,0
2,0.006,145258.36,150990.67,53.030303,0
3,0.006,107040.26,150990.67,25.899281,0
4,0.006,101689.52,150990.67,38.461538,0
5,0.006,91695.665,150990.67,2.6315789,0
6,0.006,107031.21,150990.67,34.814815,0
7,0.006,132275.47,150990.67,28.671329,0
8,0.006,111115.01,150990.67,40.191388,0
9,0.006,146727.07,150990.67,4.2857143,0
0,0.006,109699.64,150990.67,10.569106,0
1,0.006,101841.12,150990.67,2.9850746,0
2,0.006,113382.77,150990.67,64.236111,0
3,0.006,114430.28,150990.67,27.118644,0
4,0.006,111994.17,150990.67,30.37037,0
5,0.006,64982.854,150990.67,1.6666667,0
6,0.006,122833.01,150990.67,29.605263,0
7,0.006,131903.61,150990.67,42.567568,0
8,0.006,108127.14,150990.67,49.282297,0
9,0.006,108331.04,150990.67,5.8823529,0
0,0.006,142491.23,150990.67,15.037594,0
1,0.006,100013.49,150990.67,10.294118,0
2,0.006,133846.86,150990.67,56.630824,0
3,0.006,122259.88,150990.67,25.78125,0
4,0.006,83159.144,150990.67,29.457364,0
5,0.006,91134.786,150990.67,1.4705882,0
6,0.006,112342.1,150990.67,26.666667,0
7,0.006,155121.88,150990.67,32.539683,0
8,0.006,111324.88,150990.67,33.628319,0
9,0.006,106500.36,150990.67,3.8961039,0
0,0.006,94275.931,150990.67,6.9767442,0
1,0.006,106659.96,150990.67,8.6419753,0
2,0.006,117843.47,150990.67,62.105263,0
3,0.006,138147.29,150990.67,38.518519,0
4,0.006,101520.99,150990.67,32.191781,0
5,0.006,92233.4,150990.67,3.2258065,0
6,0.006,149260.74,150990.67,30,0
7,0.006,92697.953,150990.67,28.26087,0
8,0.006,105037.5,150990.67,37.962963,0
9,0.006,88015.445,150990.67,4.0816327,0
0,0.006,97822.685,150990.67,4.3165468,0
1,0.006,96679.803,150990.67,3.8461538,0
2,0.006,126120.94,150990.67,61.052632,0
3,0.006,127573.42,150990.67,32,0
4,0.006,106677.46,150990.67,31.25,0
5,0.006,77984.311,150990.67,5.5555556,0
6,0.006,121687.3,150990.67,40,0
7,0.006,149211.41,150990.67,29.62963,0
8,0.006,108081.58,150990.67,44.811321,0
9,0.006,107178.39,150990.67,1.2345679,0
0,0.006,120201.81,150990.67,16.40625,0
1,0.006,106298.29,150990.67,5.8139535,0
2,0.006,102470,150990.67,57.090909,0
3,0.006,141816.08,150990.67,28.148148,0
4,0.006,82739.567,150990.67,25.409836,0
5,0.006,84980.389,150990.67,3.4482759,0
6,0.006,110735.79,150990.67,33.576642,0
7,0.006,142699.46,150990.67,30.30303,0
8,0.006,111704.13,150990.67,43.668122,0
9,0.006,116018.26,150990.67,2.5974026,0
0,0.006,111306.47,150990.67,6.9767442,0
1,0.006,133106.27,150990.67,4.2253521,0
2,0.006,123710.85,150990.67,58.088235,0
3,0.006,123977.84,150990.67,25.185185,0
4,0.006,94433.295,150990.67,21.641791,0
5,0.006,86732.315,150990.67,3.0769231,0
6,0.006,121283.43,150990.67,26.315789,0
7,0.006,133731.29,150990.67,35.460993,0
8,0.006,109667.18,150990.67,36.231884,0
9,0.006,114494.59,150990.67,1.4492754,0
0,0.006,112451.12,150990.67,13.380282,0
1,0.006,136807.88,150990.67,4.2553191,0
2,0.006,136140.41,150990.67,62.020906,0
3,0.006,80736.027,150990.67,31.292517,0
4,0.006,89219.383,150990.67,37.410072,0
5,0.006,91391.06,150990.67,5.4054054,0
6,0.006,112086.29,150990.67,42.666667,0
7,0.006,153128.05,150990.67,27.118644,0
8,0.006,109151.78,150990.67,32.642487,0
9,0.006,93197.302,150990.67,3.6144578,0
0,0.006,103561.15,150990.67,13.533835,0
1,0.006,97375.598,150990.67,9.5890411,0
2,0.006,127636.82,150990.67,55.598456,0
3,0.006,126052.91,150990.67,32.03125,0
4,0.006,98160.229,150990.67,35.220126,0
5,0.006,75757.574,150990.67,4.1666667,0
6,0.006,151374.61,150990.67,20.149254,0
7,0.006,139416.76,150990.67,32.716049,0
8,0.006,108649.36,150990.67,39.613527,0
